id;text;category;start_position_1;start_position_2;start_position_3;stop_position_1;stop_position_2;stop_position_3
1749907;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1749909;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1749928;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1749931;"RT @ClaudiaStellar: Ever wonder why the mainstream media persist in calling stories about sexual harassment, sexual assault, and rape sex?""";SEXUAL_LIFE;90;;;93;;
1749935;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1749939;"RT @sfpelosi: ? MEDIA ALERT --&gt;LIVE on KTVU channel 2 Oakland/San Francisco talking about paving a path to justice for sexual harassment vi?";SEXUAL_LIFE;122;;;125;;
1749940;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1749943;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry via mashable https://t.co/eVS5PoPAYY;SEXUAL_LIFE;50;;;53;;
1749946;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1749947;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1749948;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1749949;@krassenstein I appreciate your thoughtful tweets. However, the America you grew up in contained just as much sexua? https://t.co/bOT6xCCPMS;SEXUAL_LIFE;110;;;113;;
1749952;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1749955;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1749957;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1749964;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1749971;#technos Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/MBoHUjXZ89;SEXUAL_LIFE;59;;;62;;
1749974;RT @newrepublic: Reminder: 19 women so far have accused Donald Trump of sexual misconduct. https://t.co/Z8jgBsBJev https://t.co/d3fJUOnnr4;SEXUAL_LIFE;72;;;75;;
1749984;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/lGna96TG7A;SEXUAL_LIFE;50;;;53;;
1749987;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1749991;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1749993;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750000;RT @funder: There are now 4 US Senators who have called on Trump to resign due to at least 16 credible sexual assault allegations against h?;SEXUAL_LIFE;103;;;106;;
1750002;RT @PPBlackComm: Say it with us:?? Men MUST hold other men accountable to ending sexual assault!?? Thank you @terrycrews for telling your s?;SEXUAL_LIFE;81;;;84;;
1750004;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750006;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750016;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750017;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750021;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750023;"RT @gretchenwhitmer: Four years ago today, I shared my story of surviving sexual assault on the Senate floor to combat the Republican rape?""";SEXUAL_LIFE;74;;;77;;
1750028;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750030;RT @funder: Senator Kirsten Gillibrand becomes third Senator today to say Trump should resign over sexual assault allegations saying the al?;SEXUAL_LIFE;99;;;102;;
1750035;"RT @DaShanneStokes: Every 98 seconds, an American is sexually assaulted.
Every 8 minutes, that victim is a child.

Donald Trump has been ac?";SEXUAL_LIFE;53;;;56;;
1750043;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750045;RT @funder: This is the 4th Senator to call on @realDonaldTrump to resign for the 16+ credible sexual assault allegations against him. Expe?;SEXUAL_LIFE;95;;;98;;
1750048;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750052;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750054;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750058;RT @EdKrassen: @IRdotnet @realDonaldTrump @nytimes Lets stand up for the women who Trump sexually abused and call for Congress to Hold thi?;SEXUAL_LIFE;89;;;92;;
1750059;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750062;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750064;RT @DaShanneStokes: Sexism is learned. What are we teaching our children by leaving a vile and self-admitted sexual predator in the White H?;SEXUAL_LIFE;109;;;112;;
1750066;RT @funder: This is the 4th Senator to call on @realDonaldTrump to resign for the 16+ credible sexual assault allegations against him. Expe?;SEXUAL_LIFE;95;;;98;;
1750067;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750071;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1750074;RT @funder: This is the 4th Senator to call on @realDonaldTrump to resign for the 16+ credible sexual assault allegations against him. Expe?;SEXUAL_LIFE;95;;;98;;
1750077;"RT @TopRopeTravis: Mother of God, you cant make this stuff up:

In response to allegations of sexual misconduct against Trump, Sarah Sande?";SEXUAL_LIFE;94;;;97;;
1750083;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/ERHhwGGG6w Mashable;SEXUAL_LIFE;50;;;53;;
1750084;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/aYMoJFA3xS;SEXUAL_LIFE;50;;;53;;
1750086;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/1XoLIGNSSp;SEXUAL_LIFE;50;;;53;;
1750087;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750101;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750107;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/1hxpjP3865;SEXUAL_LIFE;50;;;53;;
1750111;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750116;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750118;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750122;"RT @DaShanneStokes: Every 98 seconds, an American is sexually assaulted.
Every 8 minutes, that victim is a child.

Donald Trump has been ac?";SEXUAL_LIFE;53;;;56;;
1750128;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750137;"Baaahahaha! There it is! Trump sexual assault victim with Killary! #faker
#metoo https://t.co/vnaM9NLZRR";SEXUAL_LIFE;31;;;34;;
1750140;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750142;"RT @steph93065: Any real sexual assault victim is probably pissed off at the #Metoo nonsense. he asked for my phone number"" ""he kissed me?""";SEXUAL_LIFE;25;;;28;;
1750144;RT @funder: Senator Kirsten Gillibrand becomes third Senator today to say Trump should resign over sexual assault allegations saying the al?;SEXUAL_LIFE;99;;;102;;
1750147;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750149;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750150;RT @schemaly: 1/Taking a writing break to share this thread about sexual assaults on airplanes because according to a lot of really ignoran?;SEXUAL_LIFE;66;;;69;;
1750153;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750155;RT @IssueistParty: Lets face it. @CNN will NEVER publish these @HillaryClinton sexual assault stories. Killery has SEVERAL #MeToo victims.?;SEXUAL_LIFE;79;;;82;;
1750156;RT @funder: There are now 4 US Senators who have called on Trump to resign due to at least 16 credible sexual assault allegations against h?;SEXUAL_LIFE;103;;;106;;
1750160;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750163;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750164;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750165;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750177;RT @alvinlindsay21: Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/C0O0KeXijy  @mashable?;SEXUAL_LIFE;70;;;73;;
1750180;To all men in positions of power who may have been involved in misconduct of the sexual or physical kind - just res? https://t.co/2gm4CDWtNC;SEXUAL_LIFE;81;;;84;;
1750181;RT @EdKrassen: @IRdotnet @realDonaldTrump @nytimes Lets stand up for the women who Trump sexually abused and call for Congress to Hold thi?;SEXUAL_LIFE;89;;;92;;
1750183;RT @funder: Senator Kirsten Gillibrand becomes third Senator today to say Trump should resign over sexual assault allegations saying the al?;SEXUAL_LIFE;99;;;102;;
1750184;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry - Its the music industrys tu? https://t.co/ZsQN6hBgOr;SEXUAL_LIFE;50;;;53;;
1750185;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750192;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750197;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750200;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750202;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750204;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry - Its the music industrys tu? https://t.co/0xLDbuHJPo;SEXUAL_LIFE;50;;;53;;
1750205;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750209;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750231;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1750235;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750238;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750240;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750243;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750245;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750257;RT @alvinlindsay21: Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/C0O0KeXijy  @mashable?;SEXUAL_LIFE;70;;;73;;
1750262;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750264;RT @apbenven: Reminder that if a woman didnt post #MeToo, it doesnt mean she wasnt sexually assaulted or harassed. Survivors dont owe y?;SEXUAL_LIFE;83;;;86;;
1750265;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750266;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750271;RT @funder: The women Trump sexually assaulted deserve justice. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;28;;;31;;
1750277;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750280;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750286;RT @EdKrassen: @IRdotnet @realDonaldTrump @nytimes Lets stand up for the women who Trump sexually abused and call for Congress to Hold thi?;SEXUAL_LIFE;89;;;92;;
1750287;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750289;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750293;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750298;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750299;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750302;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750308;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750310;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750311;"RT @steph93065: Any real sexual assault victim is probably pissed off at the #Metoo nonsense. he asked for my phone number"" ""he kissed me?""";SEXUAL_LIFE;25;;;28;;
1750313;RT @funder: The women Trump sexually assaulted deserve justice. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;28;;;31;;
1750316;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750321;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750324;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750329;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750332;In honor of it being the season premiere of the bachelor, I bet you anything sexual harassment gets filled by the t? https://t.co/2rRXTqI79f;SEXUAL_LIFE;77;;;80;;
1750336;RT @DJTHas2Go: I #Resist because a narcissistic, bullying, authoritarian, sexual predator, traitor, Hitler wanna-be, crybaby toddler should?;SEXUAL_LIFE;74;;;77;;
1750342;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750346;courtney barnett joins #menomore campaign against sexual abuse in the music industry https://t.co/gfPjmowP5n;SEXUAL_LIFE;50;;;53;;
1750347;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750348;RT @DenkyuuMedia: Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/PohiAYaKM0 https://t.co?;SEXUAL_LIFE;68;;;71;;
1750351;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750353;@AlamoOnTheRise The only thing out of control are the prominent men that kept their sexual misconduct concealed fro? https://t.co/BIyHokut04;SEXUAL_LIFE;84;;;87;;
1750354;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750357;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750363;RT @penonfire: As year comes to an end, kudos to Yvette Blair Lavallais for speaking out about sexual harassment in United Methodist Church?;SEXUAL_LIFE;95;;;98;;
1750368;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750369;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750379;RT @funder: The women Trump sexually assaulted deserve justice. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;28;;;31;;
1750380;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750383;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750385;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750388;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750389;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750392;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750393;Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/WqtRJ6zCxk https://t.co/cehJHZXK7E;SEXUAL_LIFE;50;;;53;;
1750396;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750397;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750401;56 Democratic congresswomen request House of Reps investigation into @realDonaldTrump sexual assault allegations? https://t.co/EnMnGtU2xa;SEXUAL_LIFE;86;;;89;;
1750406;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1750413;"RT @steph93065: Any real sexual assault victim is probably pissed off at the #Metoo nonsense. he asked for my phone number"" ""he kissed me?""";SEXUAL_LIFE;25;;;28;;
1750416;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750421;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750424;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750429;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750431;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750436;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750437;RT @EdKrassen: @IRdotnet @realDonaldTrump @nytimes Lets stand up for the women who Trump sexually abused and call for Congress to Hold thi?;SEXUAL_LIFE;89;;;92;;
1750438;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750441;RT @IssueistParty: Lets face it. @CNN will NEVER publish these @HillaryClinton sexual assault stories. Killery has SEVERAL #MeToo victims.?;SEXUAL_LIFE;79;;;82;;
1750442;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750444;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750450;@auburn_southern @RedgyRiddle @JoeBiden Are true metoo wouldn?t support a pedo nor a sexual predator and apparently? https://t.co/0GXYsDO0QX;SEXUAL_LIFE;85;;;88;;
1750451;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750458;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750460;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750461;RT @EdKrassen: @IRdotnet @realDonaldTrump @nytimes Lets stand up for the women who Trump sexually abused and call for Congress to Hold thi?;SEXUAL_LIFE;89;;;92;;
1750462;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750463;RT @DenkyuuMedia: Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/PohiAYaKM0 https://t.co?;SEXUAL_LIFE;68;;;71;;
1750464;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750469;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750477;RT @IssueistParty: Lets face it. @CNN will NEVER publish these @HillaryClinton sexual assault stories. Killery has SEVERAL #MeToo victims.?;SEXUAL_LIFE;79;;;82;;
1750479;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750480;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750481;RT @funder: Trump should resign due to the sexual assault allegations against him. RT if you agree. #MeToo #TrumpSexProbe;SEXUAL_LIFE;43;;;46;;
1750482;RT @DenkyuuMedia: Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/PohiAYaKM0 https://t.co?;SEXUAL_LIFE;68;;;71;;
1750484;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750487;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750488;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750489;RT @funder: There should be an immediate Congressional probe into every one of Trump?s sexual assault allegations against him. RT if you ag?;SEXUAL_LIFE;87;;;90;;
1750493;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750495;RT @mmpadellan: Senator Kirsten Gillibrand says, based on the numerous, credible allegations of sexual assault,  trump should resign IMMEDI?;SEXUAL_LIFE;96;;;99;;
1750496;RT @alvinlindsay21: Courtney Barnett joins #MeNoMore campaign against sexual abuse in the music industry https://t.co/C0O0KeXijy  @mashable?;SEXUAL_LIFE;70;;;73;;
1750509;RT @funder: Now the White House is acting like the election is proof Trump?s innocent of his sex crimes?like we don?t believe his victims.?;SEXUAL_LIFE;93;;;96;;
1750510;"RT @steph93065: Any real sexual assault victim is probably pissed off at the #Metoo nonsense. he asked for my phone number"" ""he kissed me?""";SEXUAL_LIFE;25;;;28;;
1750511;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750512;"RT @funder: .@realDonaldTrump-

You sexually assaulted women. You verbally &amp; physically assaulted women.  You harassed women. You groped wo?";SEXUAL_LIFE;36;;;39;;
1750514;RT @funder: I believe Trump?s sexual assault victims. RT if you do too. #MeToo #TrumpSexProbe;SEXUAL_LIFE;30;;;33;;
1750519;"RT @Sun_Daze_11: Observation of trend: 

EVERY career field with powerful men has sexual abusers. They (men who feel they are powerful) wil?";SEXUAL_LIFE;82;;;85;;
